Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-12-29 00:00:00-05:00,38.03015746138735,47.726338493583334,37.992431059568084,43.46303939819336,10518552,0.0,0.0
1999-12-30 00:00:00-05:00,45.87762870821145,48.2922395594465,44.821235253577605,47.839500427246094,6671116,0.0,0.0
1999-12-31 00:00:00-05:00,47.990423966863766,48.25452157165765,46.028548687252275,46.66992950439453,1931197,0.0,0.0
2000-01-03 00:00:00-05:00,47.537696826734184,47.650882470693865,40.67114079727541,43.46303939819336,4674353,0.0,0.0
2000-01-04 00:00:00-05:00,41.123863413912616,41.576605805457234,39.0865355289604,40.14292907714844,4765083,0.0,0.0
2000-01-05 00:00:00-05:00,39.99200975121464,40.14292493925654,36.40782312877142,37.652854919433594,5758642,0.0,0.0
2000-01-06 00:00:00-05:00,37.20014209748136,37.42651342998341,35.08735372496754,36.21920394897461,2534434,0.0,0.0
2000-01-07 00:00:00-05:00,35.65327310499338,39.80338992580491,35.61554670180937,39.237464904785156,2819626,0.0,0.0
2000-01-10 00:00:00-05:00,41.65205989573719,42.02934305863064,40.78430797723235,41.61433029174805,2148446,0.0,0.0
2000-01-11 00:00:00-05:00,41.6143448953309,41.6143448953309,40.10521171416204,41.04841995239258,1855985,0.0,0.0
2000-01-12 00:00:00-05:00,41.048410008480914,41.048410008480914,38.671525180086384,40.218387603759766,1429874,0.0,0.0
2000-01-13 00:00:00-05:00,41.27478745650494,42.14253960046169,39.84111042117426,40.82204818725586,1134337,0.0,0.0
2000-01-14 00:00:00-05:00,40.44475414973667,41.878427583811245,40.44475414973667,41.274776458740234,1316916,0.0,0.0
2000-01-18 00:00:00-05:00,41.425708264904785,43.99123562746243,41.123880948265466,43.16121292114258,2101753,0.0,0.0
2000-01-19 00:00:00-05:00,43.46303105744581,43.46303105744581,42.14253964290991,42.25572204589844,2624885,0.0,0.0
2000-01-20 00:00:00-05:00,42.70847173383627,42.783930979903126,40.746598940371335,41.12388229370117,2007947,0.0,0.0
2000-01-21 00:00:00-05:00,41.72751942853937,41.878431418814465,40.10520104645809,41.50114822387695,1918336,0.0,0.0
2000-01-24 00:00:00-05:00,41.350242614746094,43.34984450034222,41.04841536836833,41.350242614746094,2095882,0.0,0.0
2000-01-25 00:00:00-05:00,41.50116420716547,42.02936281505229,40.10521649212712,40.85978317260742,1153769,0.0,0.0
2000-01-26 00:00:00-05:00,41.0107000945448,41.80299320945805,40.972970471298446,41.23706817626953,1022357,0.0,0.0
2000-01-27 00:00:00-05:00,42.18027132713826,42.55755463574773,40.59568207482863,41.31251907348633,868577,0.0,0.0
2000-01-28 00:00:00-05:00,41.95390337887791,41.95390337887791,40.70886781348997,41.086151123046875,1609238,0.0,0.0
2000-01-31 00:00:00-05:00,40.78433032548884,40.82205995015237,39.086555162152315,39.954307556152344,1040392,0.0,0.0
2000-02-01 00:00:00-05:00,39.99202103025959,43.4630294839191,39.99202103025959,42.859375,1404291,0.0,0.0
2000-02-02 00:00:00-05:00,43.38757557106914,46.179473876953125,43.19893392415471,46.179473876953125,1945177,0.0,0.0
2000-02-03 00:00:00-05:00,45.38716253431458,46.934024810791016,44.557140208577025,46.934024810791016,1779514,0.0,0.0
2000-02-04 00:00:00-05:00,46.934034735238086,46.934034735238086,45.27398651348757,46.0285530090332,1145661,0.0,0.0
2000-02-07 00:00:00-05:00,46.89628692553679,48.2922337567752,46.028535148524064,47.99040985107422,1274277,0.0,0.0
2000-02-08 00:00:00-05:00,48.744985194426505,49.61273719146772,47.2358524062678,47.688594818115234,1169707,0.0,0.0
2000-02-09 00:00:00-05:00,46.85857629423694,47.49996040158138,45.689000138124094,45.72672653198242,1182848,0.0,0.0
2000-02-10 00:00:00-05:00,46.481300809583864,47.57542106583622,45.462633348434444,46.29265594482422,1066814,0.0,0.0
2000-02-11 00:00:00-05:00,46.17946908379739,46.36811071113195,45.160801720790616,45.50035858154297,751705,0.0,0.0
2000-02-14 00:00:00-05:00,45.42490200442591,46.44356613539929,45.16080115407151,46.14173889160156,837682,0.0,0.0
2000-02-15 00:00:00-05:00,46.217205843358734,50.10322488186102,46.217205843358734,49.42411422729492,2017594,0.0,0.0
2000-02-16 00:00:00-05:00,48.292253854589774,49.4241036297579,47.9149705962004,48.89590835571289,1801742,0.0,0.0
2000-02-17 00:00:00-05:00,48.89590968937745,58.554359436035156,46.85857810695523,58.554359436035156,944908,0.0,0.0
2000-02-18 00:00:00-05:00,53.42331331503164,57.87525689609694,53.15921564904697,56.59249496459961,4060072,0.0,0.0
2000-02-22 00:00:00-05:00,57.95069980550603,58.78072549876987,54.328785896537056,55.2342643737793,2227993,0.0,0.0
2000-02-23 00:00:00-05:00,55.30973326574309,60.66715934397432,55.30973326574309,59.761680603027344,1690042,0.0,0.0
2000-02-24 00:00:00-05:00,61.1953276725384,69.68419918642158,60.66713251048551,64.4399642944336,2956351,0.0,0.0
2000-02-25 00:00:00-05:00,62.40267823425937,68.77876693398989,62.32721897261616,65.27002716064453,2048210,0.0,0.0
2000-02-28 00:00:00-05:00,65.2699951569092,65.91137925087698,59.308922442092765,60.96896743774414,1675363,0.0,0.0
2000-02-29 00:00:00-05:00,61.23308684314576,64.5154546554004,61.157627595633244,62.704490661621094,958049,0.0,0.0
2000-03-01 00:00:00-05:00,63.081769476704295,67.45825743152037,62.930857431055855,65.87366485595703,1037875,0.0,0.0
2000-03-02 00:00:00-05:00,66.36413676276287,66.4018599451339,61.87446640293332,63.562808990478516,1188300,0.0,0.0
2000-03-03 00:00:00-05:00,63.34587015096251,67.45825718179357,63.34587015096251,65.1945571899414,1215841,0.0,0.0
2000-03-06 00:00:00-05:00,68.21278215323495,97.79177601335017,67.91095180903605,95.98081970214844,5693495,0.0,0.0
2000-03-07 00:00:00-05:00,94.16989345936614,97.18815944046122,79.07856355389075,85.71875,7710809,0.0,0.0
2000-03-08 00:00:00-05:00,88.13337382804237,91.75529479980469,84.51145285628004,91.75529479980469,3953963,0.0,0.0
2000-03-09 00:00:00-05:00,88.73702684544888,92.96260231173268,87.52971772979602,92.35894775390625,2514583,0.0,0.0
2000-03-10 00:00:00-05:00,92.35893644610925,93.49078618901991,84.5114410321618,85.71875,2479353,0.0,0.0
2000-03-13 00:00:00-05:00,78.51263247319805,83.87005674134559,78.17307886487882,79.2294692993164,2626702,0.0,0.0
2000-03-14 00:00:00-05:00,80.28584664323544,82.09680307276771,71.7592467073161,73.26837921142578,3522960,0.0,0.0
2000-03-15 00:00:00-05:00,77.34306969566055,77.34306969566055,68.36372977353398,68.9673843383789,3046242,0.0,0.0
2000-03-16 00:00:00-05:00,70.02376783762072,74.24934292094294,67.60915626365114,71.26880645751953,2769578,0.0,0.0
2000-03-17 00:00:00-05:00,72.02335748705562,76.66393800714829,71.30651429711514,73.11747741699219,1563803,0.0,0.0
2000-03-20 00:00:00-05:00,72.70246773043769,73.3438517366056,68.21279900276087,68.66553497314453,1420648,0.0,0.0
2000-03-21 00:00:00-05:00,66.85458169908073,69.42010498046875,63.83631598521252,69.42010498046875,2528283,0.0,0.0
2000-03-22 00:00:00-05:00,68.55238406593874,73.00432523056348,65.83594124238647,72.09884643554688,1967965,0.0,0.0
2000-03-23 00:00:00-05:00,71.98565377314439,74.7020897722527,70.62743255433946,72.24974822998047,1951888,0.0,0.0
2000-03-24 00:00:00-05:00,71.68384108194451,73.04206263845361,70.17470744993508,72.43840789794922,1230520,0.0,0.0
2000-03-27 00:00:00-05:00,71.34426654173556,72.1365627556882,68.32600015601217,68.9673843383789,846769,0.0,0.0
2000-03-28 00:00:00-05:00,68.81648969192838,73.60798492664073,68.5146591140037,71.91020965576172,1392548,0.0,0.0
2000-03-29 00:00:00-05:00,71.83473677985694,73.04203943890009,66.40185227940887,67.60916137695312,1250371,0.0,0.0
2000-03-30 00:00:00-05:00,65.30774205656743,67.91099585685573,59.83713353833028,63.383602142333984,2034230,0.0,0.0
2000-03-31 00:00:00-05:00,63.987232624769874,63.987232624769874,54.328786790578405,62.779930114746094,3732940,0.0,0.0
2000-04-03 00:00:00-04:00,62.17627845980697,62.32719047559036,55.385179803048906,59.15801239013672,2030875,0.0,0.0
2000-04-04 00:00:00-04:00,59.15801631500697,61.79899930118587,49.4995661828173,56.44157409667969,3519884,0.0,0.0
2000-04-05 00:00:00-04:00,55.98884159536586,60.28987001701162,54.40424912704832,58.51663589477539,2109163,0.0,0.0
2000-04-06 00:00:00-04:00,59.38439738612915,63.38360214233398,58.59210107164956,63.383602142333984,1375073,0.0,0.0
2000-04-07 00:00:00-04:00,64.89270297662372,75.45663241629495,64.62860860373165,73.64567565917969,2975224,0.0,0.0
2000-04-10 00:00:00-04:00,73.64568189795585,73.64568189795585,63.609946792407044,64.66634368896484,2956071,0.0,0.0
2000-04-11 00:00:00-04:00,60.96897470419617,63.30813368492449,60.101225709878236,60.931251525878906,1896107,0.0,0.0
2000-04-12 00:00:00-04:00,59.15801086252473,59.91257736045745,50.10321288733214,51.9141731262207,4351555,0.0,0.0
2000-04-13 00:00:00-04:00,53.12148722494664,58.554365575918226,52.51783264406059,54.32879638671875,3736574,0.0,0.0
2000-04-14 00:00:00-04:00,52.970569421103164,53.989233598576234,48.89590949196053,49.914573669433594,2862685,0.0,0.0
2000-04-17 00:00:00-04:00,48.3299633546123,49.8768221387012,44.10439326305998,47.99040985107422,2757555,0.0,0.0
2000-04-18 00:00:00-04:00,47.084941568211036,53.12147286867397,45.349437531628,52.517818450927734,3758243,0.0,0.0
2000-04-19 00:00:00-04:00,52.51783930365284,54.29107365264387,50.70688176985533,52.66875457763672,2423992,0.0,0.0
2000-04-20 00:00:00-04:00,53.04602596339673,55.38518159940917,52.74419870279019,54.29106140136719,1453081,0.0,0.0
2000-04-24 00:00:00-04:00,52.593287186625005,55.76246540526867,51.34825173671126,55.309722900390625,1698570,0.0,0.0
2000-04-25 00:00:00-04:00,57.12069158000262,57.68661654236428,54.32879638671875,54.32879638671875,1123293,0.0,0.0
2000-04-26 00:00:00-04:00,57.42252091737981,57.460250539364374,55.30973290976683,55.46065139770508,976503,0.0,0.0
2000-04-27 00:00:00-04:00,53.800586382237874,56.29065375553357,53.7251303804865,54.78152084350586,2281256,0.0,0.0
2000-04-28 00:00:00-04:00,54.32878979084636,54.36651296628946,52.48009987335763,53.49876403808594,1779374,0.0,0.0
2000-05-01 00:00:00-04:00,53.498771853502795,58.1016309030404,53.498771853502795,57.573429107666016,1895688,0.0,0.0
2000-05-02 00:00:00-04:00,59.30891139633862,62.85537196257465,58.818445843002486,60.827476501464844,4259426,0.0,0.0
2000-05-03 00:00:00-04:00,58.856184721248475,59.158008734162486,54.102414667601444,55.2342643737793,2327390,0.0,0.0
2000-05-04 00:00:00-04:00,55.23426465579019,55.23426465579019,53.2723892463317,54.479698181152344,1188300,0.0,0.0
2000-05-05 00:00:00-04:00,54.44197804130269,56.40385379207993,54.10242435634161,55.1965446472168,1263373,0.0,0.0
2000-05-08 00:00:00-04:00,55.460642064429734,55.460642064429734,51.04642512063596,51.159610748291016,1078277,0.0,0.0
2000-05-09 00:00:00-04:00,51.612345032861235,52.21599950896202,47.42449975063119,48.40543746948242,1718561,0.0,0.0
2000-05-10 00:00:00-04:00,47.6885944882378,48.10360407056082,45.726719301802575,46.48128890991211,1601409,0.0,0.0
2000-05-11 00:00:00-04:00,46.783114601162055,47.91496422584944,45.877636189112096,46.21718978881836,1681934,0.0,0.0
2000-05-12 00:00:00-04:00,50.70686485800181,59.15800792791876,49.65047116944967,54.668338775634766,13565912,0.0,0.0
2000-05-15 00:00:00-04:00,54.328784386064285,54.932432395109416,51.38597136871912,53.23466110229492,4442844,0.0,0.0
2000-05-16 00:00:00-04:00,54.40423613128423,58.51662191666877,53.121474478756014,53.423301696777344,5770804,0.0,0.0
2000-05-17 00:00:00-04:00,50.25411138605527,50.55593854791808,46.36809754203815,47.08493423461914,12450728,0.0,0.0
2000-05-18 00:00:00-04:00,47.08494672968307,47.6508716011384,42.859375,42.859375,6153437,0.0,0.0
2000-05-19 00:00:00-04:00,43.87803403770064,45.085339646317756,39.916560396793024,40.218387603759766,5261093,0.0,0.0
2000-05-22 00:00:00-04:00,40.44475209609104,41.04840319051072,36.18145195633323,37.652854919433594,7820692,0.0,0.0
2000-05-23 00:00:00-04:00,37.38876788436167,38.18106399157149,34.144130669145525,35.01188278198242,5214680,0.0,0.0
2000-05-24 00:00:00-04:00,34.8609842092253,36.18147608410886,32.59728385228206,35.61555099487305,7957276,0.0,0.0
2000-05-25 00:00:00-04:00,35.76644430467667,41.50114822387695,35.1627931243265,41.50114822387695,7678096,0.0,0.0
2000-05-26 00:00:00-04:00,40.44477419169481,41.35025293762599,38.82245515425464,39.237464904785156,4956329,0.0,0.0
2000-05-30 00:00:00-04:00,39.95429538175729,46.14173947063038,39.878839374673525,45.50035858154297,5338822,0.0,0.0
2000-05-31 00:00:00-04:00,44.67033332377751,47.19813033108374,43.9157668607458,44.44396209716797,4408313,0.0,0.0
2000-06-01 00:00:00-04:00,44.93442524513009,46.06627479617997,43.915761293035146,44.066673278808594,3948232,0.0,0.0
2000-06-02 00:00:00-04:00,44.36851308877906,49.49956713393235,44.36851308877906,49.34865188598633,17086356,0.0,0.0
2000-06-05 00:00:00-04:00,48.89590040479224,50.555945184066914,46.179462029956525,47.688594818115234,10643114,0.0,0.0
2000-06-06 00:00:00-04:00,45.387172115317085,45.575813739135526,41.689795644625576,42.859375,12180774,0.0,0.0
2000-06-07 00:00:00-04:00,42.255716197052394,43.6139370374192,39.539277735568646,40.444759368896484,11422359,0.0,0.0
2000-06-08 00:00:00-04:00,40.444765791552676,42.14254050199403,40.33158016700651,41.7275276184082,9571267,0.0,0.0
2000-06-09 00:00:00-04:00,42.10482104039292,43.95350821651435,42.10482104039292,42.783931732177734,9270138,0.0,0.0
2000-06-12 00:00:00-04:00,43.84032343724564,43.84032343724564,39.38838227646679,39.841121673583984,5674901,0.0,0.0
2000-06-13 00:00:00-04:00,38.93563126234751,43.312115087695524,38.93563126234751,41.689796447753906,7718358,0.0,0.0
2000-06-14 00:00:00-04:00,42.70845195153327,43.16119434122236,40.444756099335926,40.89749526977539,5610873,0.0,0.0
2000-06-15 00:00:00-04:00,41.01068015532469,41.01068015532469,39.124264295197065,39.80337142944336,6797775,0.0,0.0
2000-06-16 00:00:00-04:00,39.954281308224026,40.18064924973927,37.426485036184445,37.803768157958984,6487699,0.0,0.0
2000-06-19 00:00:00-04:00,37.501958264346,41.652074512560375,37.501958264346,41.04841995239258,6811475,0.0,0.0
2000-06-20 00:00:00-04:00,41.61433786079903,45.80218301832508,41.27478424013479,44.44396209716797,11718176,0.0,0.0
2000-06-21 00:00:00-04:00,44.29306098448782,48.25453588958131,44.255331364358014,47.386783599853516,8977676,0.0,0.0
2000-06-22 00:00:00-04:00,48.14134128967556,48.17906768353389,44.896704016845824,45.72672653198242,6733747,0.0,0.0
2000-06-23 00:00:00-04:00,44.63258964332075,46.78310274120132,44.59486326361176,45.34942626953125,3969481,0.0,0.0
2000-06-26 00:00:00-04:00,45.273970290864206,46.06626611499081,44.70804562198779,45.34942626953125,3824369,0.0,0.0
2000-06-27 00:00:00-04:00,45.19853287983144,46.36811229700754,44.745793602594055,45.538089752197266,4110120,0.0,0.0
2000-06-28 00:00:00-04:00,47.53766755402482,48.40541933103755,46.93401652337389,47.99040985107422,9895184,0.0,0.0
2000-06-29 00:00:00-04:00,48.21679656015463,48.254526172686916,45.27398657939279,45.80218505859375,8660750,0.0,0.0
2000-06-30 00:00:00-04:00,46.29265126859229,47.99042912592417,44.46282942354334,44.5194206237793,8280214,0.0,0.0
2000-07-03 00:00:00-04:00,44.670334890195136,44.783517288218704,43.31211392141041,44.481693267822266,3195688,0.0,0.0
2000-07-05 00:00:00-04:00,43.53848501499653,43.87803864646827,42.029352040899596,42.40663528442383,5399915,0.0,0.0
2000-07-06 00:00:00-04:00,42.2557229072898,42.51982377098099,41.23705872487507,41.7275276184082,4201409,0.0,0.0
2000-07-07 00:00:00-04:00,42.255706906340826,42.5198076700251,40.293835294359695,40.74657440185547,5992247,0.0,0.0
2000-07-10 00:00:00-04:00,40.897503354804584,42.40663636744313,40.82204734802271,41.350242614746094,5362728,0.0,0.0
2000-07-11 00:00:00-04:00,41.04841340515302,41.38797024830693,39.916563699806886,40.63340377807617,4176665,0.0,0.0
2000-07-12 00:00:00-04:00,41.9161590425114,42.632995791271654,41.08613669677596,41.652061462402344,3792494,0.0,0.0
2000-07-13 00:00:00-04:00,41.65206925141201,43.76485350662844,41.50115402080713,42.859375,5840564,0.0,0.0
2000-07-14 00:00:00-04:00,43.16121121065114,47.23586855642348,43.16121121065114,46.5190315246582,7603582,0.0,0.0
2000-07-17 00:00:00-04:00,46.405828917857306,48.85816964054995,46.02854572975074,47.2358512878418,6166159,0.0,0.0
2000-07-18 00:00:00-04:00,47.08495893435921,47.08495893435921,44.6703468113027,46.25493621826172,3661502,0.0,0.0
2000-07-19 00:00:00-04:00,45.87763273399457,45.91536233967595,43.915760842804765,44.70805358886719,3539037,0.0,0.0
2000-07-20 00:00:00-04:00,44.59488919563733,46.06629290264085,32.5972785949707,32.5972785949707,3551619,0.0,0.0
2000-07-21 00:00:00-04:00,31.088146644096035,31.088146644096035,27.918967802826923,29.01308822631836,36442085,0.0,0.0
2000-07-24 00:00:00-04:00,30.18266762157968,30.295850049759768,28.824446290908174,29.880840301513672,13987130,0.0,0.0
2000-07-25 00:00:00-04:00,29.616732414835656,29.880833269775504,27.013479232788086,27.013479232788086,9135790,0.0,0.0
2000-07-26 00:00:00-04:00,27.7303187990273,28.145328441340162,25.8439009445704,25.95708656311035,11385312,0.0,0.0
2000-07-27 00:00:00-04:00,26.711651237049093,27.126662460648195,24.372495897035964,24.598865509033203,9849609,0.0,0.0
2000-07-28 00:00:00-04:00,25.202519218972903,25.277975222382604,23.84429828059782,24.900691986083984,9616982,0.0,0.0
2000-07-31 00:00:00-04:00,24.78750712063507,25.466615956626782,24.221582285829474,24.598865509033203,8053179,0.0,0.0
2000-08-01 00:00:00-04:00,24.561138189598168,24.86296544015973,23.844299676733325,24.447954177856445,5931015,0.0,0.0
2000-08-02 00:00:00-04:00,24.22159194946289,24.862973040949587,23.84430696610963,24.22159194946289,6748845,0.0,0.0
2000-08-03 00:00:00-04:00,23.617931125610166,24.74978256225586,23.278377465204205,24.74978256225586,8592108,0.0,0.0
2000-08-04 00:00:00-04:00,24.44795623295925,25.013881168115137,23.919759304888697,24.183856964111328,5152469,0.0,0.0
2000-08-07 00:00:00-04:00,24.52340323444387,24.90068475150303,23.504737826622986,23.99520492553711,5560825,0.0,0.0
2000-08-08 00:00:00-04:00,23.957480211334584,23.957480211334584,23.05200026153084,23.429285049438477,5116121,0.0,0.0
2000-08-09 00:00:00-04:00,23.39156197140165,24.070672525668662,23.240649945675877,23.731117248535156,4680504,0.0,0.0
2000-08-10 00:00:00-04:00,23.580195110136252,24.03293585293047,23.353825543551483,23.54246711730957,3123691,0.0,0.0
2000-08-11 00:00:00-04:00,23.995212325323397,24.63659480425387,23.504745075156066,24.52341079711914,3431251,0.0,0.0
2000-08-14 00:00:00-04:00,25.353429208469443,26.296638833791704,25.051603609221253,26.258909225463867,5536080,0.0,0.0
2000-08-15 00:00:00-04:00,26.409824643073758,26.711651872668906,25.655258178710938,25.655258178710938,4487440,0.0,0.0
2000-08-16 00:00:00-04:00,25.806170021779117,26.258909225463867,25.127059606627068,26.258909225463867,3141306,0.0,0.0
2000-08-17 00:00:00-04:00,26.03253853697894,28.5226072725552,26.03253853697894,28.069868087768555,9532403,0.0,0.0
2000-08-18 00:00:00-04:00,34.86097896378135,35.087347033863765,33.23865997489467,34.03095626831055,17783678,0.0,0.0
2000-08-21 00:00:00-04:00,35.16279743067184,36.52101516723633,34.59687256895743,36.52101516723633,8576171,0.0,0.0
2000-08-22 00:00:00-04:00,36.44555916285777,36.52101516723633,35.65326306875754,36.52101516723633,4971568,0.0,0.0
2000-08-23 00:00:00-04:00,36.14373192609339,36.558744779050684,35.8041782967648,36.52101516723633,3263631,0.0,0.0
2000-08-24 00:00:00-04:00,36.445554833286245,36.634196431447926,35.690988440639536,36.06827163696289,3031004,0.0,0.0
2000-08-25 00:00:00-04:00,36.030565586503975,36.25693694000005,35.04963056627536,35.31372833251953,2444123,0.0,0.0
2000-08-28 00:00:00-04:00,35.200529946952976,35.54008685460328,34.55914896928114,35.3891716003418,3708894,0.0,0.0
2000-08-29 00:00:00-04:00,35.38916490472007,38.63380201682345,35.31370890149095,38.030147552490234,6009023,0.0,0.0
2000-08-30 00:00:00-04:00,38.218789518252045,38.59607275708375,36.747386174508435,37.04921340942383,3459770,0.0,0.0
2000-08-31 00:00:00-04:00,37.200121023863815,37.50194822313295,36.0682714410419,36.822837829589844,3479902,0.0,0.0
2000-09-01 00:00:00-04:00,36.6341998156892,37.84150551160402,36.294646195330365,37.35103988647461,3138230,0.0,0.0
2000-09-05 00:00:00-04:00,37.23786033055553,37.728326035466374,36.973759450372036,37.313316345214844,2044994,0.0,0.0
2000-09-06 00:00:00-04:00,37.23787172598223,37.652881543233875,36.106021501975164,36.21920394897461,2235402,0.0,0.0
2000-09-07 00:00:00-04:00,36.21918697369501,37.501951891245184,35.76644774013321,37.35103988647461,2123003,0.0,0.0
2000-09-08 00:00:00-04:00,36.55874507512611,36.86057231433488,35.69099296961973,35.766448974609375,2015776,0.0,0.0
2000-09-11 00:00:00-04:00,35.61554154556389,35.61554154556389,33.804581096632546,34.257320404052734,2978858,0.0,0.0
2000-09-12 00:00:00-04:00,33.691373450098745,34.936408146402435,33.200904846191406,33.200904846191406,2830251,0.0,0.0
2000-09-13 00:00:00-04:00,34.25729801939601,34.25729801939601,32.333156415334386,33.200904846191406,3523240,0.0,0.0
2000-09-14 00:00:00-04:00,33.5782196380635,34.559157773281186,33.54049322932531,33.65367889404297,3569094,0.0,0.0
2000-09-15 00:00:00-04:00,33.61593748644047,35.50235383986307,33.57820787167186,34.408233642578125,3772783,0.0,0.0
2000-09-18 00:00:00-04:00,34.483695254847504,34.823248965924954,31.691799885930212,32.5972785949707,4730692,0.0,0.0
2000-09-19 00:00:00-04:00,32.333170831755936,32.597268437998416,31.389962795711426,32.521812438964844,3198065,0.0,0.0
2000-09-20 00:00:00-04:00,32.33318211566183,32.52182378870449,31.239058480463765,31.691801071166992,1968104,0.0,0.0
2000-09-21 00:00:00-04:00,31.767243071554237,31.767243071554237,28.371694455893458,28.975345611572266,2929789,0.0,0.0
2000-09-22 00:00:00-04:00,29.01308531975591,30.18266487121582,28.899899682638697,30.18266487121582,3445231,0.0,0.0
2000-09-25 00:00:00-04:00,30.333581181066336,31.352245620122446,29.088545435886115,29.16400146484375,2388483,0.0,0.0
2000-09-26 00:00:00-04:00,29.277186507496385,29.767655514371885,27.23985767186109,27.277584075927734,3050156,0.0,0.0
2000-09-27 00:00:00-04:00,27.881225299535306,28.220778868784205,26.78710377188664,27.76803970336914,3916777,0.0,0.0
2000-09-28 00:00:00-04:00,27.805781040077996,29.239458351484863,27.805781040077996,28.947063446044922,4224616,0.0,0.0
2000-09-29 00:00:00-04:00,29.163993668580538,30.03174581774957,28.862169633435087,29.541276931762695,3677439,0.0,0.0
2000-10-02 00:00:00-04:00,29.654460881952932,31.012681840500463,29.654460881952932,30.522212982177734,3008216,0.0,0.0
2000-10-03 00:00:00-04:00,30.786314635492708,33.50275368873463,30.371304946654,32.06907653808594,5556071,0.0,0.0
2000-10-04 00:00:00-04:00,31.918158494082018,35.38916347571446,31.691790493535322,34.936424255371094,5531187,0.0,0.0
2000-10-05 00:00:00-04:00,34.97415709374514,34.97415709374514,32.974555198446815,33.27638244628906,3998839,0.0,0.0
2000-10-06 00:00:00-04:00,33.69139054751413,33.76684977044595,30.899495876540435,31.50314712524414,2791806,0.0,0.0
2000-10-09 00:00:00-04:00,31.465429564863797,31.465429564863797,30.25812350933504,30.59767723083496,2161588,0.0,0.0
2000-10-10 00:00:00-04:00,31.163593446761944,31.955889532215686,29.201721258079008,29.91855812072754,3090419,0.0,0.0
2000-10-11 00:00:00-04:00,28.975352911171914,29.163994548454284,27.051210142441988,27.654861450195312,5527832,0.0,0.0
2000-10-12 00:00:00-04:00,28.25851462303921,28.447156251281797,26.14572870864728,27.013479232788086,4176665,0.0,0.0
2000-10-13 00:00:00-04:00,26.258916237926396,27.20212450550818,25.843904922115485,26.787113189697266,5075439,0.0,0.0
